-2.0	-2.0	0.00708513255342323	0.015692407035014063	1.2324790198770598e-05	0.017217749381164479
-1.8620689655172413	-2.0	0.0068034952310095861	0.017628253290145605	1.3845200604797554e-05	0.018895582899436558
-1.7241379310344827	-2.0	0.0062632193059653368	0.019759659600432272	1.5519203550548685e-05	0.020728538405909158
-1.5862068965517242	-2.0	0.0053788034359054946	0.022072010205161228	1.7335319842076343e-05	0.02271795460450091
-1.4482758620689655	-2.0	0.0040444285247300425	0.02452694773813659	1.92634236681622e-05	0.024858176492261557
-1.3103448275862069	-2.0	0.0021334717988481067	0.027049222717116413	2.1244414211533574e-05	0.027133237971937334
-1.1724137931034484	-2.0	-0.0004975242765411506	0.029508537908503718	2.3175956243241445e-05	0.029512740927069053
-1.0344827586206897	-2.0	-0.0039959161867407032	0.031696406029045922	2.4894304200187717e-05	0.031947302250048853
-0.89655172413793105	-2.0	-0.0084840072402783805	0.03330094393136291	2.6154505580909383e-05	0.03436469015764633
-0.75862068965517238	-2.0	-0.014005165408279311	0.033889129289789564	2.6616465376131952e-05	0.036669039400692861
-0.6206896551724137	-2.0	-0.020438947352119954	0.032917789916079361	2.5853577059120433e-05	0.038747027372810348
-0.48275862068965525	-2.0	-0.027395015305964606	0.029808598597964614	2.3411623406162037e-05	0.0404850585042522
-0.34482758620689657	-2.0	-0.034133019572624303	0.024122924019749987	1.8946104116533708e-05	0.041796876047889585
-0.2068965517241379	-2.0	-0.039603518045039504	0.015826958727888921	1.2430466872964887e-05	0.042648932209781942
-0.068965517241379448	-2.0	-0.042702988469828625	0.0055283969197005159	4.3419936800534605e-06	0.043059359210385138
0.068965517241379448	-2.0	-0.042702988469828625	-0.0055283969197005159	-4.3419936800534605e-06	0.043059359210385138
0.2068965517241379	-2.0	-0.039603518045039504	-0.015826958727888921	-1.2430466872964887e-05	0.042648932209781942
0.34482758620689635	-2.0	-0.034133019572624324	-0.024122924019749976	-1.8946104116533423e-05	0.041796876047889592
0.48275862068965525	-2.0	-0.027395015305964606	-0.029808598597964614	-2.3411623406162037e-05	0.0404850585042522
0.6206896551724137	-2.0	-0.020438947352119954	-0.032917789916079361	-2.5853577059120433e-05	0.038747027372810348
0.7586206896551726	-2.0	-0.014005165408279294	-0.033889129289789557	-2.6616465376132915e-05	0.036669039400692847
0.89655172413793105	-2.0	-0.0084840072402783805	-0.03330094393136291	-2.6154505580909383e-05	0.03436469015764633
1.0344827586206895	-2.0	-0.0039959161867407136	-0.031696406029045929	-2.4894304200187256e-05	0.03194730225004886
1.1724137931034484	-2.0	-0.0004975242765411506	-0.029508537908503718	-2.3175956243241445e-05	0.029512740927069053
1.3103448275862069	-2.0	0.0021334717988481067	-0.027049222717116413	-2.1244414211533574e-05	0.027133237971937334
1.4482758620689653	-2.0	0.0040444285247300399	-0.024526947738136601	-1.9263423668164409e-05	0.024858176492261568
1.5862068965517242	-2.0	0.0053788034359054946	-0.022072010205161228	-1.7335319842076343e-05	0.02271795460450091
1.7241379310344827	-2.0	0.0062632193059653368	-0.019759659600432272	-1.5519203550548685e-05	0.020728538405909158
1.8620689655172411	-2.0	0.0068034952310095844	-0.017628253290145612	-1.3845200604797432e-05	0.018895582899436564
2.0	-2.0	0.00708513255342323	-0.015692407035014063	-1.2324790198770598e-05	0.017217749381164479

-2.0	-1.8620689655172413	0.0090843363444864118	0.016924036815951723	1.3292110165593357e-05	0.019208028676770524
-1.8620689655172413	-1.8620689655172413	0.0090434438147351647	0.019230222206128703	1.5103384307933281e-05	0.021250542351657162
-1.7241379310344827	-1.8620689655172413	0.0087481208975217929	0.021832252743947941	1.7147014733619886e-05	0.023519718814930465
-1.5862068965517242	-1.8620689655172413	0.0080955079132719304	0.024739281205835136	1.9430190018000451e-05	0.026030168276204444
-1.4482758620689655	-1.8620689655172413	0.006950427705338838	0.02793919752412815	2.1943398934141519e-05	0.02879075693850627
-1.3103448275862069	-1.8620689655172413	0.0051388305385218682	0.03138230932216271	2.4647613172787765e-05	0.031800275552271252
-1.1724137931034484	-1.8620689655172413	0.0024437987951527133	0.034955840629471706	2.745425867545545e-05	0.035041171504396569
-1.0344827586206897	-1.8620689655172413	-0.0013902652663797138	0.038445854984744773	3.0195310103971437e-05	0.038470995760126601
-0.89655172413793105	-1.8620689655172413	-0.0066338900111601196	0.041484797458760179	3.2582090432474132e-05	0.042011879016144255
-0.75862068965517238	-1.8620689655172413	-0.013509102148945375	0.043490346236908679	3.4157245083273634e-05	0.04554017153452794
-0.6206896551724137	-1.8620689655172413	-0.022058224020312694	0.04362213489709215	3.4260751676238127e-05	0.048882073132279387
-0.48275862068965525	-1.8620689655172413	-0.031926148212545233	0.040824681949382373	3.206363681715977e-05	0.051826003357720321
-0.34482758620689657	-1.8620689655172413	-0.042102226935066794	0.03407351049421635	2.6761278065214358e-05	0.054162739465958877
-0.2068965517241379	-1.8620689655172413	-0.05082007069435545	0.022912556786482168	1.7995483719021594e-05	0.055746436367811798
-0.068965517241379448	-1.8620689655172413	-0.055945575385160436	0.0081149026737182793	6.3734309665745879e-06	0.056531045375096428
0.068965517241379448	-1.8620689655172413	-0.055945575385160436	-0.0081149026737182793	-6.3734309665745879e-06	0.056531045375096428
0.2068965517241379	-1.8620689655172413	-0.05082007069435545	-0.022912556786482168	-1.7995483719021594e-05	0.055746436367811798
0.34482758620689635	-1.8620689655172413	-0.042102226935066808	-0.034073510494216343	-2.6761278065214284e-05	0.054162739465958884
0.48275862068965525	-1.8620689655172413	-0.031926148212545233	-0.040824681949382373	-3.206363681715977e-05	0.051826003357720321
0.6206896551724137	-1.8620689655172413	-0.022058224020312694	-0.04362213489709215	-3.4260751676238127e-05	0.048882073132279387
0.7586206896551726	-1.8620689655172413	-0.013509102148945362	-0.043490346236908686	-3.4157245083271852e-05	0.04554017153452794
0.89655172413793105	-1.8620689655172413	-0.0066338900111601196	-0.041484797458760179	-3.2582090432474132e-05	0.042011879016144255
1.0344827586206895	-1.8620689655172413	-0.0013902652663797211	-0.038445854984744787	-3.0195310103970739e-05	0.038470995760126608
1.1724137931034484	-1.8620689655172413	0.0024437987951527133	-0.034955840629471706	-2.745425867545545e-05	0.035041171504396569
1.3103448275862069	-1.8620689655172413	0.0051388305385218682	-0.03138230932216271	-2.4647613172787765e-05	0.031800275552271252
1.4482758620689653	-1.8620689655172413	0.0069504277053388398	-0.027939197524128153	-2.1943398934142468e-05	0.028790756938506273
1.5862068965517242	-1.8620689655172413	0.0080955079132719304	-0.024739281205835136	-1.9430190018000451e-05	0.026030168276204444
1.7241379310344827	-1.8620689655172413	0.0087481208975217929	-0.021832252743947941	-1.7147014733619886e-05	0.023519718814930465
1.8620689655172411	-1.8620689655172413	0.009043443814735163	-0.01923022220612871	-1.5103384307931081e-05	0.021250542351657166
2.0	-1.8620689655172413	0.0090843363444864118	-0.016924036815951723	-1.3292110165593357e-05	0.019208028676770524

-2.0	-1.7241379310344827	0.011418217806479584	0.018060007249688346	1.4184299441360369e-05	0.021366791077027773
-1.8620689655172413	-1.7241379310344827	0.011715787568350405	0.020756163348121571	1.6301855924712446e-05	0.023834392399033916
-1.7241379310344827	-1.7241379310344827	0.011789974342361422	0.023868779792651972	1.8746499666242304e-05	0.02662184244591087
-1.5862068965517242	-1.7241379310344827	0.011526259120657736	0.027442826940879791	2.1553550309612317e-05	0.029765145126122838
-1.4482758620689655	-1.7241379310344827	0.010765041365462556	0.031510843881541795	2.4748564000337614e-05	0.03329894908579608
-1.3103448275862069	-1.7241379310344827	0.009286241198811546	0.036076270188510423	2.8334242174343974e-05	0.037252279784547288
-1.1724137931034484	-1.7241379310344827	0.006791342235789942	0.041083695596193071	3.2267065701530487e-05	0.041641246551559999
-1.0344827586206897	-1.7241379310344827	0.0028869431364228603	0.046367263541537168	3.6416771115166768e-05	0.046457065072866142
